Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
ac78cfcf-9e8b-7244-aa4b-6e0849e08f11,1968-07-13,2023-10-12,999-90-8845,S99955241,X68592874X,Mr.,Bart73,Rudolf736,Schoen8,,,D,black,nonhispanic,M,Attleboro  Massachusetts  US,688 Ratke Bypass,West Concord,Massachusetts,Middlesex County,,00000,42.45882598427986,-71.39324090272255,104771.88,776969.51,125493
04302935-3f67-e4ae-cfa7-1bc0151c8eee,1921-06-29,1984-10-13,999-88-6218,S99918781,X21226133X,Mrs.,Lyndsey828,,Turcotte120,,Metz686,D,white,nonhispanic,F,Yekaterinburg  Sverdlovsk Oblast  RU,316 Rowe Crossroad,Sterling,Massachusetts,Worcester County,,00000,42.44813947412151,-71.7302792920327,428967.63,903972.60,146558
def4a39b-1086-fe3e-fcf5-91c11bbf6229,1977-06-22,,999-85-3644,S99988060,X24377697X,Mr.,Cameron381,,Towne435,,,S,white,hispanic,M,Boston  Massachusetts  US,465 Balistreri Arcade,New Bedford,Massachusetts,Bristol County,25005,02746,41.706328378187735,-70.93331712067749,90751.31,0.00,45637
692adc1c-ae0a-2481-2938-18da1a8a7d1e,1949-12-31,,999-21-9360,S99926481,X52240259X,Mrs.,Thomasina264,Janett802,Goldner995,,Monahan736,M,white,nonhispanic,F,Boston  Massachusetts  US,736 Klocko Arcade Unit 44,Westport,Massachusetts,Bristol County,,00000,41.57939332638727,-71.0424372325108,21601.77,602244.82,19573
684aa12b-4819-ff59-cd0a-fb441a9cd0b7,2013-05-31,,999-50-9640,,,,Abe604,Sidney996,Gibson10,,,,asian,nonhispanic,M,Haiphong  Kiến An  VN,751 Koch Branch Unit 29,Braintree,Massachusetts,Norfolk County,25021,02184,42.173564858028094,-70.95253086402734,22339.89,0.00,146696
f8043aeb-d421-9b31-3776-397f4e81a2df,1968-04-06,,999-79-6302,S99954113,X56176345X,Mr.,Marshall526,Carson894,Weimann465,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,250 McClure Haven Apt 7,Worcester,Massachusetts,Worcester County,25027,01583,42.330713617030064,-71.81552443518594,143018.03,22021.11,54015
74c3d527-75b0-3734-4717-b4b227784856,2009-07-22,,999-32-2052,,,,Donny470,,Lockman863,,,,white,nonhispanic,M,Springfield  Massachusetts  US,1021 Skiles Knoll,Boston,Massachusetts,Suffolk County,25025,02109,42.341156075190874,-71.07334986601936,59917.37,229179.66,48604
c9f463bd-51de-8307-2b36-1a93384fa9ec,1975-12-10,,999-95-9762,S99959067,X14989946X,Mrs.,Collene784,Rosaria177,West559,,Mertz280,M,white,nonhispanic,F,Peabody  Massachusetts  US,533 Franecki Road Apt 64,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.43763610823775,-73.23133359516648,719914.95,689818.83,63661
26d041e4-7626-ccf5-3ce9-71f8313f5219,1952-04-10,2015-03-22,999-49-4023,S99916833,X42357065X,Mr.,Virgilio529,,Nitzsche158,,,M,white,nonhispanic,M,Dracut  Massachusetts  US,655 Rodriguez Boulevard Unit 22,Danvers,Massachusetts,Essex County,25009,01937,42.620230995303196,-71.03346124527411,95911.22,221733.10,25565
9d41ed72-2045-ca09-6a6d-80c026cf4285,1968-07-13,,999-81-2064,S99970423,X35337799X,Mr.,Jarred626,,Nolan344,,,D,black,nonhispanic,M,Boston  Massachusetts  US,679 Hermann Landing Unit 84,West Concord,Massachusetts,Middlesex County,,00000,42.49517660166845,-71.36193061552942,160389.31,24034.83,125493
dbbe6802-daed-f7af-6a86-a95d2b2de301,1980-05-24,,999-66-1048,S99956203,X18054800X,Mr.,Douglas31,,Kihn564,,,S,white,nonhispanic,M,Plymouth  Massachusetts  US,638 Douglas Knoll Unit 78,Melrose,Massachusetts,Middlesex County,25017,02176,42.495212832807404,-71.04034604263956,355257.54,186861.78,57922
35618b09-e28c-d910-7af1-e7178b3df0a5,1921-06-29,,999-65-1756,S99916632,X53220918X,Ms.,Andera917,Erica194,Mills423,,,S,white,nonhispanic,F,Moscow  Moscow  RU,960 Dicki Parade,Sterling,Massachusetts,Worcester County,,00000,42.44526065628595,-71.79560867880556,340233.63,1038253.20,146558
8123ca8d-2371-f3a3-229a-4186bb17642b,1997-12-05,,999-16-5220,S99939993,X46839396X,Mr.,Lester513,Yong583,Veum823,,,,black,nonhispanic,M,Boston  Massachusetts  US,796 Goodwin Alley Unit 84,Stoughton,Massachusetts,Norfolk County,,00000,42.126510520144144,-71.1188815084933,77566.20,3642.94,144175
8265bfdb-4abe-627a-0264-2e6559a54112,1954-01-09,,999-65-3795,S99922757,X77908125X,Mrs.,Maryland870,Patria17,Nienow652,,Larson43,D,white,nonhispanic,F,Northborough  Massachusetts  US,350 Feest Lock,West Springfield,Massachusetts,Hampden County,25013,01089,42.116811400867924,-72.6590687365159,20809.08,1395667.01,17974
e30e7d4c-b4aa-fedb-82c7-cc8bbf5b30cd,2024-02-16,,999-82-6873,,,,Hyon784,Cristen212,Willms744,,,,white,nonhispanic,F,Franklin  Massachusetts  US,1092 Kuhic Alley,Cambridge,Massachusetts,Middlesex County,25017,02472,42.37314865522083,-71.17931669810949,1828.03,1480.14,47578
82fb5e64-59fd-ec29-1d86-cb7509de22a0,1988-12-21,,999-28-8588,S99953604,X50572630X,Mrs.,Mariah942,Clyde817,Bartell116,,Nikolaus26,M,white,nonhispanic,F,Amherst  Massachusetts  US,732 Schiller Street Suite 51,Boston,Massachusetts,Suffolk County,25025,02108,42.379666419959214,-71.10464743044422,674823.71,315506.71,358
fb1628ed-de55-c214-8c91-ca96b8e77b2c,1926-06-04,2021-12-05,999-28-5477,S99974389,X34455768X,Mrs.,Latosha740,Torri758,Luettgen772,,Zboncak558,D,white,nonhispanic,F,Rehoboth  Massachusetts  US,533 Cartwright Ramp Unit 56,Northampton,Massachusetts,Hampshire County,25015,01062,42.29454216021029,-72.6588868213495,117032.82,1803673.47,5363
b8398217-ec73-f037-f211-49c4ca6eb7dd,1974-09-17,,999-77-3729,S99982339,X12022647X,Ms.,Sherika987,,McLaughlin530,,,S,white,nonhispanic,F,Boston  Massachusetts  US,313 Abshire Fork Suite 17,Somerville,Massachusetts,Middlesex County,25017,02155,42.37609533102962,-71.1251852547424,13735.32,700405.80,17382
8ef7c5d5-9103-4218-b960-340b2e41c404,1979-10-20,,999-16-9505,S99952022,X81488031X,Mr.,Levi940,,Beier427,,,D,white,nonhispanic,M,Seekonk  Massachusetts  US,608 Runte Neck,Raynham,Massachusetts,Bristol County,,00000,41.97851896415591,-71.04047431163768,115374.25,3835.87,884038
2027c71b-25d9-ee23-9a66-5bd70a21f6a8,1976-01-08,,999-52-2377,S99993894,X67196917X,Mrs.,Lupe126,Alisia5,Koepp521,,Yost751,M,white,nonhispanic,F,Framingham  Massachusetts  US,919 Casper Terrace,Braintree,Massachusetts,Norfolk County,25021,02184,42.24996176024298,-71.00272966655196,763583.94,209579.19,107408
a8174d4e-706f-7312-8b09-821dcfbf5e23,2019-07-23,,999-84-1458,,,,Rhona164,Kazuko67,Gulgowski816,,,,white,nonhispanic,F,Wilbraham  Massachusetts  US,242 Turcotte Center Apt 36,Brockton,Massachusetts,Plymouth County,25023,02351,42.14111931945463,-70.9258015982899,850.00,15745.21,9887
be7b98b9-3b7f-cfcf-ad5f-230846a4d85e,1952-04-10,,999-44-3489,S99924413,X21457882X,Mr.,Faustino767,Odell776,Runolfsdottir785,,,M,white,nonhispanic,M,Amesbury  Massachusetts  US,989 Cartwright Mall,Danvers,Massachusetts,Essex County,25009,01937,42.526667354169966,-70.98456059913798,191833.99,993401.47,25565
f22c2203-dca9-5d78-6d3c-829959e7e5f6,1969-04-18,1999-10-24,999-54-5624,S99984256,X26998595X,Mrs.,Antonietta855,Talia631,Watsica258,,White193,M,white,nonhispanic,F,Weston  Massachusetts  US,703 Aufderhar Annex,Hopkinton,Massachusetts,Middlesex County,25017,01748,42.24280261386456,-71.49650976355625,12085.56,323887.36,8138
8c4854f6-7087-d070-536b-d97f9f62e583,2010-04-08,,999-67-3249,,,,Russ979,Dwight645,Treutel973,,,,white,nonhispanic,M,Westwood  Massachusetts  US,1070 Barton Fork Unit 5,Easton,Massachusetts,Bristol County,,00000,42.06250336866851,-71.15730986784362,23480.65,38836.77,32679
98f0da0a-3ada-c5d9-a5a6-3d5abd6e81e7,2016-03-10,,999-33-3612,,,,Mayte822,Lourdes258,Sánchez310,,,,white,hispanic,F,Havana  Havana  CU,849 Veum Avenue,Millbury,Massachusetts,Worcester County,,00000,42.217463000202336,-71.75702466674596,23564.41,57576.90,155960
17bb5188-3036-7d4b-b5dc-254d59a3979e,2000-12-29,,999-40-7554,S99971944,X46435466X,Ms.,Iola859,Mirella222,Jacobson885,,,,white,nonhispanic,F,Sudbury  Massachusetts  US,697 Raynor Arcade,Hadley,Massachusetts,Hampshire County,,00000,42.34865472872457,-72.53035060507386,13863.32,157139.61,119149
65552a64-d194-305b-5807-302a353564e6,1967-07-29,,999-19-9534,S99977692,X48152212X,Ms.,Melinda114,Lawanna610,Rodriguez71,,,S,white,nonhispanic,F,Sudbury  Massachusetts  US,799 Baumbach Trafficway Unit 40,Mashpee,Massachusetts,Barnstable County,,00000,41.574815941876,-70.48626779075616,306424.96,610492.70,121997
cd5c98fe-85fc-e242-2a85-f8ce9d3289df,2002-06-28,,999-44-7753,S99937332,X16994396X,Ms.,Monique148,Tamatha836,Lubowitz58,,,,asian,nonhispanic,F,Longmeadow  Massachusetts  US,644 Bernier Harbor Apt 56,Boston,Massachusetts,Suffolk County,25025,02124,42.330328823254106,-71.02520388964267,144152.38,637918.15,152191
aa342869-b00e-1234-cd52-691ec6ecbddb,1991-02-24,,999-43-7840,S99917334,X87495347X,Mr.,Hans694,Roscoe437,Heidenreich818,,,M,white,nonhispanic,M,Raynham  Massachusetts  US,170 Zulauf Way,Great Barrington,Massachusetts,Berkshire County,25003,01230,42.18283753177921,-73.33307002649391,23016.56,108088.69,797002
c95d936d-2bae-efb2-d1c4-69942fe62fdd,1979-07-10,,999-96-2705,S99988315,X39210262X,Mrs.,Royce974,Elvira561,Howe413,,Durgan499,M,white,nonhispanic,F,Tewksbury  Massachusetts  US,466 Cruickshank Vista,North Reading,Massachusetts,Middlesex County,,00000,42.62682425950834,-71.10683352867736,294051.04,484167.59,84518
215f56f1-c479-d4e1-6539-3d9af5667142,2012-07-07,,999-69-4664,,,,Gianna370,Aletha771,Mayert710,,,,white,nonhispanic,F,Granby  Massachusetts  US,305 Medhurst Throughway Unit 97,Salem,Massachusetts,Essex County,25009,01907,42.52390685673709,-70.92343114047594,30608.19,1536.71,95229
95c16be2-9f11-6677-408d-5d37a86370c7,1976-07-04,,999-86-3602,S99911082,X5753025X,Mrs.,Hellen346,Jacqui951,Stiedemann542,,Herzog843,M,white,nonhispanic,F,Hanover  Massachusetts  US,411 Hermann Green,Revere,Massachusetts,Suffolk County,25025,02151,42.375355357920355,-71.02810439086578,461503.45,459473.89,52639
f68aa903-c03a-fc94-5467-cd8b56323aa0,1969-04-18,,999-73-3814,S99914026,X50930812X,Mrs.,Maurice742,Lynell252,Grant908,,Wuckert783,D,white,nonhispanic,F,Methuen  Massachusetts  US,394 Gutkowski Parade Suite 72,Hopkinton,Massachusetts,Middlesex County,25017,01748,42.229546275099,-71.49387660737527,26123.44,1429094.36,8138
df3b295f-3076-5aba-c7b3-ed5da1c35c45,1972-05-02,,999-33-6755,S99938340,X80418806X,Mrs.,Takako793,Valentine262,Vandervort697,,Schmidt332,M,white,nonhispanic,F,Worcester  Massachusetts  US,308 Kovacek Gate,Abington,Massachusetts,Plymouth County,25023,02351,42.11151426899099,-70.9562161910247,289185.65,117855.82,64337
9b0d972b-af9e-4275-f3b6-eec3ca708074,1926-06-04,2017-08-30,999-20-8873,S99963179,X2980752X,Mrs.,Lizabeth515,Erlene813,Gutmann970,,Trantow673,M,white,nonhispanic,F,Weymouth  Massachusetts  US,282 Bins Haven Apt 98,Northampton,Massachusetts,Hampshire County,25015,01060,42.29505601868157,-72.59941071803215,30203.57,1805496.64,5363
fbb65d0e-e352-3c11-adb1-2be1d877b353,1994-12-13,,999-39-7314,S99986638,X11317145X,Mr.,Carter549,Elias404,Ledner144,,,M,white,nonhispanic,M,Ayer  Massachusetts  US,205 Wisoky Ranch,Tewksbury,Massachusetts,Middlesex County,,00000,42.612979365007604,-71.23637798237509,77135.04,3893.77,113933
e059ebce-fa43-e446-0605-f991f4b56289,1960-01-27,,999-57-5634,S99927506,X74750596X,Mr.,Walton167,Rich940,McKenzie376,,,D,white,nonhispanic,M,Dartmouth  Massachusetts  US,394 Goldner Common,Boston,Massachusetts,Suffolk County,25025,02210,42.32031828707184,-71.12067131321328,457032.29,239768.40,98385
e14985be-f260-f404-478e-e1f3ff9d4232,2017-01-24,,999-50-2422,,,,Elicia233,Erminia669,Beer512,,,,asian,nonhispanic,F,Boston  Massachusetts  US,1064 Jerde Frontage road,Stoneham,Massachusetts,Middlesex County,25017,02180,42.47680680967633,-71.14197973735665,16038.21,8225.16,88718
8e73656f-4e87-ceeb-0cbe-0ef9a0c21f48,1964-02-03,,999-18-4454,S99910469,X47347979X,Mr.,Monte325,Oswaldo857,Bruen238,,,M,black,nonhispanic,M,Walpole  Massachusetts  US,105 Schneider Landing,Amesbury,Massachusetts,Essex County,25009,01913,42.82425640705237,-71.00449925753608,170254.17,60059.21,44354
bd3d5c4c-9df7-ad43-3559-34f1272518b6,2000-01-19,,999-84-5208,S99989964,X33647837X,Ms.,Ara96,Ernestina649,Harvey63,,,,hawaiian,nonhispanic,F,Fall River  Massachusetts  US,171 Kunze Hollow,Boston,Massachusetts,Suffolk County,25025,02151,42.37334602972885,-71.16631843955122,11035.95,512730.08,7151
40d74a32-79e6-a885-24dc-d54c8d4fec17,1977-04-20,,999-94-2643,S99960570,X1713862X,Mr.,Gerardo48,Modesto621,DuBuque211,,,S,white,hispanic,M,Westfield  Massachusetts  US,437 Schmeler Wall Suite 22,Medford,Massachusetts,Middlesex County,25017,02145,42.46129105204608,-71.13152422136851,120198.71,39860.59,37693
2fd09c0e-6ae7-54b2-eaf8-5f28625d5d1a,1973-09-17,,999-64-4993,S99944474,X45542266X,Mr.,Dario75,Elmer371,Leuschke194,,,M,white,nonhispanic,M,Marblehead  Massachusetts  US,168 Buckridge Wall,Adams,Massachusetts,Berkshire County,25003,01220,42.62677021608005,-73.07450780456222,171123.99,69454.44,39353
9395f588-5ff6-ac49-4379-d2b953f789ed,1953-12-06,,999-21-1604,S99944364,X29565550X,Mrs.,Lekisha909,Matthew562,Schamberger479,,Dietrich576,D,hawaiian,nonhispanic,F,Milton  Massachusetts  US,704 Walker Trafficway Apt 10,Medford,Massachusetts,Middlesex County,25017,02155,42.41246549176508,-71.0860971735668,241032.24,551592.92,94888
9997113a-4556-4aed-5a8c-d728dee53e69,1973-08-31,,999-58-2182,S99984418,X18585158X,Mrs.,Carlotta746,Maryanne663,Wunsch504,,Schowalter414,M,white,nonhispanic,F,Leicester  Massachusetts  US,816 Smitham Club Suite 24,Medway,Massachusetts,Norfolk County,,00000,42.190897719751554,-71.4789915483987,286657.35,641764.35,126868
26436c25-7b34-4e75-d124-b145f5c5fd42,1997-10-18,,999-20-9652,S99993313,X63642256X,Mr.,Roberto515,Roberto515,Valdez992,,,,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,1025 Lockman Trail,Andover,Massachusetts,Essex County,25009,01810,42.646905288433835,-71.13426211050955,78584.38,2220.18,141923
4ec9a565-dc37-1d21-301b-8ea5e7aac9a3,2022-01-09,,999-60-3761,,,,Allen322,Winona266,Schaden604,,,,white,nonhispanic,F,Springfield  Massachusetts  US,279 Breitenberg Ramp Suite 62,Franklin,Massachusetts,Norfolk County,25021,02038,42.108110915124335,-71.45253887691824,11133.94,0.00,87795
64a6212f-8c7b-1891-5811-7f8c3a7e067e,1926-06-04,2010-03-22,999-64-5973,S99927698,X39233250X,Mrs.,Dennise990,Rhonda22,Heidenreich818,,Konopelski743,M,white,nonhispanic,F,Duxbury  Massachusetts  US,882 Morissette Underpass Unit 33,Northampton,Massachusetts,Hampshire County,25015,01063,42.34630846900621,-72.64439554255229,26395.05,1511394.53,5363
2be04dbd-4cea-970f-32bf-fae9cd5f5290,1974-01-10,,999-90-5713,S99951370,X30077187X,Mr.,Sam879,Pat3,Hettinger594,,,M,white,nonhispanic,M,Wareham  Massachusetts  US,575 Kuhlman Tunnel,Quincy,Massachusetts,Norfolk County,25021,02171,42.19936641922859,-71.07992594069748,89942.79,33718.71,93814
4df2da26-e30b-f8fb-1373-7c9a73b7c72f,1949-06-18,,999-24-3611,S99994788,X85970969X,Mrs.,Barbie211,Pamella8,Runolfsson901,,Lockman863,M,white,nonhispanic,F,Marlborough  Massachusetts  US,344 O'Kon Extension Unit 3,Cambridge,Massachusetts,Middlesex County,25017,02472,42.33536705242186,-71.08748591116398,498078.51,151006.96,60378
c368556b-23a1-2c5b-a487-a936fb426589,1972-12-30,,999-59-1272,S99972216,X27668232X,Mr.,Efren426,Paris331,Kuvalis369,,,M,white,nonhispanic,M,Hatfield  Massachusetts  US,484 Adams Stravenue Apt 73,North Adams,Massachusetts,Berkshire County,25003,01247,42.68742294166721,-73.13337084987506,141358.27,63849.62,30259
f75bfaed-9d30-5918-b614-50ba9ae3f8ad,1971-01-19,,999-64-3560,S99938018,X38483191X,Mrs.,Bunny174,Corey514,Zemlak964,,Wisozk929,M,white,nonhispanic,F,Boston  Massachusetts  US,245 Yundt Parade,Lowell,Massachusetts,Middlesex County,25017,01851,42.655884650377196,-71.2712974238517,376692.36,493936.22,128321
a59cd5dd-cb3f-3baa-b2cc-76c9ac088aab,2015-08-25,,999-23-9116,,,,Jerrie417,,Hermann103,,,,white,nonhispanic,F,Beverly  Massachusetts  US,381 Pouros Crossing,Peabody,Massachusetts,Essex County,25009,01960,42.52565108584739,-71.04353687178467,9749.22,15094.86,110981
a377350d-f9d1-199d-f23d-02ef20072e76,1979-11-21,,999-54-6980,S99964830,X61675117X,Mr.,Curtis94,Randell912,Heller342,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,1047 Steuber Road,Lakeville,Massachusetts,Plymouth County,,00000,41.84562535435365,-70.96571901569493,143890.61,0.00,98968
5bc2fd98-8b86-6b37-b9fc-372fba9d30eb,1980-09-27,,999-97-5088,S99924630,X9067563X,Mrs.,Vernell410,Noriko180,Schumm995,,Buckridge80,M,white,nonhispanic,F,Northbridge  Massachusetts  US,835 Dickens Neck,New Bedford,Massachusetts,Bristol County,25005,02743,41.69673061319187,-70.98214416739253,447233.51,946358.98,46932
50b44855-9202-aa01-3c93-603ed5386c7b,2007-06-19,,999-66-2865,S99989365,,,Ester635,María Teresa440,Longoria249,,,,black,nonhispanic,F,Caguas  Puerto Rico  PR,115 Jacobson Club,Palmer,Massachusetts,Hampden County,25013,01080,42.141444758632325,-72.28515188922862,26954.63,20011.65,80821
29309024-8667-85b6-7c1e-6a7ba625eff2,1958-02-20,,999-32-1006,S99996764,X48621366X,Mr.,Amos720,Lavern240,Rath779,,,S,asian,nonhispanic,M,Ahmedabad  Gujarat  IN,236 Daniel Path Unit 23,Brookline,Massachusetts,Norfolk County,25021,02445,42.29710267034966,-71.11325872135295,322929.87,639717.67,929824
020f47e0-2799-b130-b573-beb16aaa26be,2004-01-07,,999-35-1198,S99961293,X13042498X,Ms.,Darlene91,Verona337,Pagac496,,,,asian,nonhispanic,F,South Hadley  Massachusetts  US,1047 Eichmann Neck,Boston,Massachusetts,Suffolk County,25025,02108,42.381027212613525,-71.08692742390959,47639.10,51281.52,33641
76a1f1b8-b505-7f4f-4ca1-cfe9966258c2,1926-06-04,2020-11-10,999-14-9517,S99918279,X86895098X,Mrs.,Frank378,Cherie102,Schuppe920,,Bins636,M,white,nonhispanic,F,Petersham  Massachusetts  US,291 O'Hara Wall Unit 78,Northampton,Massachusetts,Hampshire County,25015,01063,42.38799437350436,-72.76204371099006,37493.27,1900771.59,5363
df106f64-3aab-d174-5dbd-f1e15fef6691,1973-05-15,,999-12-1851,S99973027,X51804441X,Mr.,Romeo514,Roland928,Swaniawski813,,,M,white,nonhispanic,M,Williamstown  Massachusetts  US,883 Sipes Mall Suite 72,Fitchburg,Massachusetts,Worcester County,25027,01420,42.56045155611358,-71.86200207403057,134551.65,971452.74,32369
958622fd-97e2-e235-cb51-8ee1826ae01c,1989-12-30,,999-69-3105,S99941667,X9530222X,Mrs.,Charline650,Nettie309,Miller503,,Ward668,M,asian,nonhispanic,F,Tokyo  Tokyo  JP,1013 Sauer Forge,Cohasset,Massachusetts,Norfolk County,,00000,42.260565689302204,-70.80274929936313,465877.61,57442.47,71774
72e48ed4-57bc-11c5-6a09-57883fb10218,1943-09-07,,999-76-2859,S99979252,X42897264X,Mrs.,Lynda214,Fran41,Beer512,,Johns824,M,white,nonhispanic,F,Wilbraham  Massachusetts  US,730 Zemlak Divide,Boston,Massachusetts,Suffolk County,25025,02130,42.39882877701298,-71.03792223623363,154088.75,844205.96,566865
f517fd54-cd5f-7969-56dd-b3de897e9843,2001-06-21,,999-56-4366,S99944018,X8889194X,Mr.,Anthony633,Derick144,Romaguera67,,,,white,nonhispanic,M,Quincy  Massachusetts  US,775 Conn Gate Suite 60,Watertown,Massachusetts,Middlesex County,25017,02472,42.341792924561084,-71.18033440808459,310524.30,359338.12,43424
f9f53623-b26b-23e7-9620-68517e6f0758,2004-01-16,,999-53-5109,S99933189,X89168597X,Mr.,Rod343,,Terry864,,,,white,nonhispanic,M,Athens  Athens Prefecture  GR,650 Runolfsson Route Suite 49,Boston,Massachusetts,Suffolk County,25025,02111,42.29659472220894,-71.09370254768027,46584.40,55494.53,61721
12df4bdd-3513-5d52-0620-525c4bef3755,2003-01-30,,999-31-6335,S99996704,X39977065X,Ms.,Shalanda398,Marget728,Towne435,,,,white,nonhispanic,F,Holden  Massachusetts  US,1084 Hauck Branch Suite 42,Norwood,Massachusetts,Norfolk County,25021,02062,42.13919425160999,-71.23924382415557,78286.11,108730.60,137733
9ee1a1db-ad6a-99c7-cc7a-b259310016a2,1981-08-28,,999-97-9544,S99937463,X51288331X,Mr.,Xavier983,Ken316,Halvorson124,,,M,white,nonhispanic,M,Peabody  Massachusetts  US,908 Dicki Parade Suite 92,Randolph,Massachusetts,Norfolk County,25021,02368,42.15645243128641,-71.01516219336959,180140.72,76124.63,134280
7307bbb8-21c3-4525-7d85-d78e8acdd687,1969-06-18,,999-13-6744,S99929977,X58244650X,Mrs.,Darline247,,Runolfsson901,,McGlynn426,M,hawaiian,nonhispanic,F,Waltham  Massachusetts  US,833 Baumbach Corner Suite 96,Fitchburg,Massachusetts,Worcester County,25027,01420,42.57696830528783,-71.86165541371705,421769.75,5663.48,46467
dd5c9b48-f95b-b554-cefb-2a591a777a4b,2009-02-18,,999-64-2251,,,,Elois418,Madeline975,Prohaska837,,,,white,nonhispanic,F,Winchendon  Massachusetts  US,533 McClure Ranch,Canton,Massachusetts,Norfolk County,,00000,42.14264283336556,-71.09885094601668,2465.20,41566.04,18025
cb4809ad-60c2-5bfa-e342-531caed8d058,1999-08-24,,999-86-1472,S99933180,X36064862X,Mr.,Harley673,Lee268,Hodkiewicz467,,,,white,nonhispanic,M,Templeton  Massachusetts  US,193 Armstrong Flat Suite 84,Salem,Massachusetts,Essex County,25009,01970,42.474128084980855,-70.89403576380865,87318.86,42683.94,94160
78828506-ac7d-0840-0577-bcfd159ab839,1971-05-28,,999-18-8584,S99954970,X60871768X,Mr.,Noe500,,O'Kon634,,,M,white,nonhispanic,M,Scituate  Massachusetts  US,106 Senger Tunnel Suite 49,Seekonk,Massachusetts,Bristol County,,00000,41.83129870182686,-71.33844545143225,170046.05,15603.58,65650
9dfef5e6-c19e-5bf7-5bd4-c9dd5da6e0f8,1964-09-27,,999-38-7012,S99944899,X54126696X,Mr.,Loren192,,Beahan375,,,M,white,nonhispanic,M,Boston  Massachusetts  US,480 Abbott Spur Suite 11,Medford,Massachusetts,Middlesex County,25017,02145,42.391227436432416,-71.07364066514313,119915.15,480057.11,104253
